SEQNUM,BIN_ACCOUNT_MIN_LENGTH,BIN_ACCOUNT_MAX_LENGTH,BIN_ACCOUNT_RANGE_LOW,BIN_ACCOUNT_RANGE_HIGH,BIN_CARD_TYPE,BIN_MOD10_CHECK,BIN_EXPIRY_DATE_CHECK,BIN_PROMPT_CVV,BIN_PROMPT_AVS,BIN_CARD_NAME,BIN_CARD_MNEMONICS,BIN_OFFLINE_FLOOR_LIMIT,BIN_QPS_FLOOR_LIMIT,BIN_DURBIN_BIN_REG_INDICATOR,BIN_IS_WHITELISTED
1656,16,16,5401577106,5401577106,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1657,16,16,5401577107,5401577107,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1658,16,16,5401577108,5401577108,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1659,16,16,5401577109,5401577109,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1660,16,16,5403830000,5403839999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1661,16,16,5404092100,5404092199,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1662,16,16,5407880030,5407880030,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1663,16,16,5407880031,5407880031,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1664,16,16,5407880032,5407880032,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1665,16,16,5407880033,5407880033,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1666,16,16,5407880034,5407880034,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1667,16,16,5407880035,5407880035,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1668,16,16,5407880036,5407880036,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1669,16,16,5407880037,5407880037,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1670,16,16,5407880038,5407880038,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1671,16,16,5407880039,5407880039,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1672,16,16,5407888000,5407888000,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1673,16,16,5407888001,5407888001,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1674,16,16,5407888002,5407888002,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1675,16,16,5407888003,5407888003,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1676,16,16,5407888004,5407888004,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1677,16,16,5407888005,5407888005,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1678,16,16,5407888006,5407888006,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1679,16,16,5407888007,5407888007,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1680,16,16,5407888008,5407888008,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1681,16,16,5407888009,5407888009,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1682,16,16,5408790000,5408799999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1683,16,16,5409210000,5409219999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1684,16,16,5410000140,5410000140,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1685,16,16,5410000141,5410000141,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1686,16,16,5410000142,5410000142,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1687,16,16,5410000143,5410000143,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1688,16,16,5410000144,5410000144,NYYNNNNNNNNN,1,1,1,0,U,,,5,5,0
1689,16,16,5410000145,5410000145,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1690,16,16,5410000430,5410000430,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
1691,16,16,5410004300,5410004300,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1692,16,16,5410007030,5410007030,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1693,16,16,5410007039,5410007039,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1694,16,16,5410130000,5410139999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1695,16,16,5410210000,5410219999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1696,16,16,5410320000,5410329999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1697,16,16,5410480000,5410489999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1698,16,16,5410810000,5410819999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1699,16,16,5410940346,5410940346,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1700,16,16,5410940357,5410940357,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1701,16,16,5410940368,5410940368,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1702,16,16,5410940381,5410940381,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1703,16,16,5410940418,5410940418,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1704,16,16,5410940431,5410940431,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1705,16,16,5410940571,5410940571,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1706,16,16,5410940598,5410940598,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1707,16,16,5410940647,5410940647,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1708,16,16,5410940901,5410940901,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1709,16,16,5410940903,5410940903,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1710,16,16,5410940904,5410940904,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1711,16,16,5410940905,5410940905,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1712,16,16,5410940906,5410940906,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1713,16,16,5410940907,5410940907,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1714,16,16,5410941085,5410941085,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1715,16,16,5410941249,5410941249,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1716,16,16,5410941251,5410941251,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1717,16,16,5410941252,5410941252,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1718,16,16,5410941253,5410941253,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1719,16,16,5410941254,5410941254,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1720,16,16,5410941255,5410941255,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1721,16,16,5410941256,5410941256,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1722,16,16,5410941294,5410941294,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1723,16,16,5410941385,5410941385,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1724,16,16,5410941386,5410941386,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1725,16,16,5410941387,5410941387,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1726,16,16,5410941388,5410941388,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1727,16,16,5410941389,5410941389,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1728,16,16,5410941390,5410941390,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1729,16,16,5410941391,5410941391,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1730,16,16,5410941392,5410941392,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1731,16,16,5410941393,5410941393,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1732,16,16,5410941394,5410941394,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1733,16,16,5410941395,5410941395,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1734,16,16,5410941457,5410941457,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1735,16,16,5410941513,5410941513,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1736,16,16,5410941514,5410941514,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1737,16,16,5410941521,5410941521,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1738,16,16,5410941522,5410941522,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1739,16,16,5410941523,5410941523,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1740,16,16,5410941524,5410941524,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1741,16,16,5410941525,5410941525,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1742,16,16,5410941526,5410941526,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1743,16,16,5410941530,5410941530,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1744,16,16,5410941543,5410941543,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1745,16,16,5410941591,5410941591,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1746,16,16,5410941592,5410941592,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1747,16,16,5410941651,5410941651,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1748,16,16,5410941652,5410941652,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1749,16,16,5410941653,5410941653,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1750,16,16,5410941654,5410941654,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1751,16,16,5410941655,5410941655,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1752,16,16,5410941656,5410941656,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1753,16,16,5410941657,5410941657,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1754,16,16,5410941658,5410941658,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1755,16,16,5410941659,5410941659,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1756,16,16,5410941660,5410941660,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1757,16,16,5410941661,5410941661,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1758,16,16,5410941662,5410941662,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1759,16,16,5410941663,5410941663,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1760,16,16,5410941664,5410941664,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1761,16,16,5410941690,5410941690,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1762,16,16,5410941862,5410941862,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1763,16,16,5410941921,5410941921,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1764,16,16,5410941922,5410941922,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1765,16,16,5410941923,5410941923,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1766,16,16,5410941924,5410941924,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1767,16,16,5410941925,5410941925,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1768,16,16,5410941927,5410941927,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1769,16,16,5410941928,5410941928,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1770,16,16,5410941931,5410941931,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1771,16,16,5410941932,5410941932,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1772,16,16,5410941933,5410941933,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1773,16,16,5410941935,5410941935,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1774,16,16,5410941936,5410941936,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1775,16,16,5410941937,5410941937,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1776,16,16,5410941938,5410941938,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1777,16,16,5410941940,5410941940,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1778,16,16,5410941942,5410941942,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1779,16,16,5410941943,5410941943,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1780,16,16,5410941944,5410941944,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1781,16,16,5410941945,5410941945,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1782,16,16,5410941951,5410941951,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1783,16,16,5410942051,5410942051,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1784,16,16,5410942067,5410942067,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1785,16,16,5410942279,5410942279,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1786,16,16,5411130000,5411139999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1787,16,16,5411150000,5411159999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1788,16,16,5411250000,5411259999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1789,16,16,5411282130,5411282139,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1790,16,16,5411380000,5411389999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1791,16,16,5411443080,5411443089,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1792,16,16,5411490000,5411499999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1793,16,16,5411690000,5411699999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1794,16,16,5411800180,5411800180,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1795,16,16,5411800181,5411800181,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1796,16,16,5411800182,5411800182,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1797,16,16,5411800183,5411800183,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1798,16,16,5411800184,5411800184,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1799,16,16,5411800185,5411800185,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1800,16,16,5411800186,5411800186,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1801,16,16,5411800187,5411800187,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1802,16,16,5411800188,5411800188,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1803,16,16,5411800189,5411800189,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1804,16,16,5411830000,5411839999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1805,16,16,5411970000,5411979999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1806,16,16,5412176700,5412176709,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1807,16,16,5412360000,5412369999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1808,16,16,5412410000,5412419999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1809,16,16,5412480000,5412489999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1810,16,16,5412620000,5412629999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1811,16,16,5412631500,5412631599,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1812,16,16,5412730000,5412739999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1813,16,16,5412850000,5412859999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1814,16,16,5412960000,5412969999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1815,16,16,5413040000,5413049999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1816,16,16,5413250000,5413259999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1817,16,16,5413300000,5413300000,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1818,16,16,5413350000,5413359999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1819,16,16,5413460000,5413469999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1820,16,16,5413550000,5413559999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1821,16,16,5413800000,5413809999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1822,16,16,5414030000,5414039999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1823,16,16,5414070000,5414079999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1824,16,16,5414140000,5414149999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1825,16,16,5414160000,5414169999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1826,16,16,5414430000,5414439999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1827,16,16,5414963899,5414963899,NYYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1828,16,16,5415740000,5415749999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1829,16,16,5416140000,5416149999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1830,16,16,5416725000,5416725099,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1831,16,16,5418160000,5418169999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1832,16,16,5423430000,5423430000,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1833,16,16,5424320116,5424320116,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1834,16,16,5424320128,5424320128,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1835,16,16,5424320129,5424320129,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1836,16,16,5424320130,5424320130,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1837,16,16,5424320131,5424320131,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1838,16,16,5424320132,5424320132,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1839,16,16,5424320133,5424320133,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1840,16,16,5424320134,5424320134,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1841,16,16,5424320135,5424320135,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1842,16,16,5424320136,5424320136,NYYNNNNNNNNN,1,1,1,0,U,,,5,5,0
1843,16,16,5424320137,5424320137,NYYNNNNNNNNN,1,1,1,0,U,,,5,5,0
1844,16,16,5424320138,5424320138,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1845,16,16,5424320139,5424320139,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1846,16,16,5424320140,5424320140,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1847,16,16,5424320141,5424320141,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1848,16,16,5424320142,5424320142,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1849,16,16,5424320143,5424320143,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1850,16,16,5424320144,5424320144,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1851,16,16,5424320145,5424320145,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1852,16,16,5424320146,5424320146,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1853,16,16,5424320147,5424320147,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1854,16,16,5424320148,5424320148,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1855,16,16,5424320149,5424320149,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1856,16,16,5424320150,5424320150,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1857,16,16,5424320151,5424320151,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1858,16,16,5424320152,5424320152,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1859,16,16,5424320153,5424320153,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1860,16,16,5424320154,5424320154,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1861,16,16,5424320155,5424320155,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1862,16,16,5424320156,5424320156,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1863,16,16,5424320157,5424320157,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1864,16,16,5424320158,5424320158,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1865,16,16,5424320159,5424320159,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1866,16,16,5424320160,5424320160,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1867,16,16,5424320161,5424320161,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1868,16,16,5424320162,5424320162,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1869,16,16,5424320163,5424320163,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1870,16,16,5424320164,5424320164,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1871,16,16,5424320165,5424320165,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1872,16,16,5424320166,5424320166,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1873,16,16,5424320167,5424320167,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1874,16,16,5424320168,5424320168,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1875,16,16,5424320169,5424320169,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1876,16,16,5424320170,5424320170,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1877,16,16,5424320171,5424320171,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1878,16,16,5424320172,5424320172,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1879,16,16,5424320174,5424320174,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1880,16,16,5424320175,5424320175,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1881,16,16,5424320176,5424320176,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1882,16,16,5424320177,5424320177,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1883,16,16,5424320178,5424320178,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1884,16,16,5424320179,5424320179,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1885,16,16,5424320180,5424320180,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1886,16,16,5424320181,5424320181,NYYNNNNNNNNN,1,1,1,0,U,,,5,5,0
1887,16,16,5424320182,5424320182,NYYNNNNNNNNN,1,1,1,0,U,,,5,5,0
1888,16,16,5424320183,5424320183,NYYNNNNNNNNN,1,1,1,0,U,,,5,5,0
1889,16,16,5424320190,5424320190,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1890,16,16,5424320196,5424320196,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1891,16,16,5424320197,5424320197,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1892,16,16,5424322811,5424322811,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1893,16,16,5424324301,5424324301,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1894,16,16,5424324311,5424324311,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1895,16,16,5424324320,5424324320,NYYNNNNNNNNN,1,1,1,0,U,,,5,5,0
1896,16,16,5424329000,5424329000,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1897,16,16,5424329001,5424329001,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1898,16,16,5424329002,5424329002,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1899,16,16,5424329003,5424329003,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1900,16,16,5424329004,5424329004,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1901,16,16,5424329009,5424329009,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1902,16,16,5424329010,5424329010,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1903,16,16,5424329011,5424329011,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1904,16,16,5424329013,5424329013,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1905,16,16,5424329014,5424329014,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1906,16,16,5424329015,5424329015,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1907,16,16,5424329016,5424329016,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1908,16,16,5424329020,5424329020,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1909,16,16,5424329022,5424329022,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1910,16,16,5424329025,5424329025,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1911,16,16,5424329026,5424329026,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1912,16,16,5424329032,5424329032,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1913,16,16,5424329033,5424329033,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1914,16,16,5424329035,5424329035,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1915,16,16,5424329037,5424329037,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1916,16,16,5424329042,5424329042,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1917,16,16,5424329043,5424329043,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1918,16,16,5424329044,5424329044,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1919,16,16,5424329045,5424329045,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1920,16,16,5424329046,5424329046,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1921,16,16,5424329051,5424329051,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1922,16,16,5424329052,5424329052,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1923,16,16,5424329053,5424329053,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1924,16,16,5424329054,5424329054,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1925,16,16,5424329143,5424329143,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1926,16,16,5424329146,5424329146,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1927,16,16,5424329246,5424329246,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
1928,16,16,5425070000,5425070000,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
1929,16,16,5425070001,5425070001,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
1930,16,16,5428250000,5428259999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1931,16,16,5429298029,5429298029,NNNYNNNNNNNN,1,1,1,0,U,,,5,0,0
1932,16,16,5429298030,5429298030,NNNYNNNNNNNN,1,1,1,0,U,,,5,0,0
1933,16,16,5429298031,5429298031,NNNYNNNNNNNN,1,1,1,0,U,,,5,0,0
